run_id,class_id,class_label,precision,recall,f1,support,split_seed
iotid_fine_lgbm_weighted,2,Mirai-Ackflooding,0.2723404255319149,0.5108544476023462,0.35527892844376224,16537,50
iotid_fine_lgbm_weighted,3,Mirai-HTTP Flooding,0.2542854081851296,0.28347067956526933,0.2680860676568589,16746,50
iotid_fine_lgbm_weighted,4,Mirai-Hostbruteforceg,0.9242684157416751,0.5039060350993013,0.6522234485705131,36354,50
iotid_fine_lgbm_weighted,5,Mirai-UDP Flooding,0.9998969098734569,0.7045545345585298,0.8266376894968412,55066,50
iotid_fine_lgbm_weighted,6,Normal,0.9961587708066582,0.9707203460322742,0.9832750558200278,12022,50
iotid_fine_lgbm_weighted,7,Scan Hostport,0.2884910948377181,0.4792730549714629,0.3601783396354196,6658,50
iotid_fine_lgbm_weighted,8,Scan Port OS,0.47800124403897987,0.7239668383368923,0.5758173689337363,15922,50
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.9997192273135669,0.9992142335971264,0.9994666666666666,17817,50
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6845039018952063,0.4628286064260812,0.5522513913092361,10613,50
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.24573875802997858,0.17348975025699945,0.2033886289522189,16537,50
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.2804403424886022,0.30120625821091607,0.2904526085454336,16746,50
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6629161603888214,0.7503713484073279,0.7039378612716763,36354,50
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.7785970542104599,0.7842952093851016,0.7814357443343737,55066,50
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.9976054049431283,0.9703044418565963,0.9837655492304449,12022,50
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.788298347476552,0.2650946230099129,0.39676295380465326,6658,50
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.49323395004214915,0.6982163044843612,0.578092093289306,15922,50
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.9994947510245327,0.9992703597687602,0.9993825428010104,17817,50
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.4795939086294416,0.6676717233581456,0.5582164802268789,10613,50
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.28028814669286184,0.5176271391425289,0.3636595365040253,16537,50
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.27254707631318137,0.31201480950674787,0.2909485758832865,16746,50
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9271145923401658,0.5014028717610167,0.6508256716950817,36354,50
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,0.9997938409998711,0.7045545345585298,0.8266024650850635,55066,50
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.9954801296264711,0.970969888537681,0.9830722587165235,12022,50
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.2859949982136477,0.4809252027635927,0.3586871289346925,6658,50
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.4787924151696607,0.7231503579952268,0.5761320990743057,15922,50
iotid_fine_xgb_weighted,0,DoS-Synflooding,0.9997192588433464,0.999326485940394,0.9995228338058214,17817,50
iotid_fine_xgb_weighted,1,MITM ARP Spoofing,0.45388180029200786,0.6737020635070197,0.5423651672608663,10613,50
iotid_fine_xgb_weighted,2,Mirai-Ackflooding,0.2832501874857348,0.5253068875854146,0.36804643477524046,16537,50
iotid_fine_xgb_weighted,3,Mirai-HTTP Flooding,0.2713718760055776,0.3021617102591664,0.28594032549728754,16746,50
iotid_fine_xgb_weighted,4,Mirai-Hostbruteforceg,0.9260306983079261,0.4862463552841503,0.6376639070757354,36354,50
iotid_fine_xgb_weighted,5,Mirai-UDP Flooding,0.9999742254755399,0.7045545345585298,0.8266641097758459,55066,50
iotid_fine_xgb_weighted,6,Normal,0.996917016356941,0.9683081018133423,0.9824043208574201,12022,50
iotid_fine_xgb_weighted,7,Scan Hostport,0.28782120883098083,0.4777711024331631,0.35923207227555054,6658,50
iotid_fine_xgb_weighted,8,Scan Port OS,0.47584670599397716,0.7244692877779173,0.5744092821751363,15922,50
iotid_fine_lgbm_xgb_validation_ensemble,0,DoS-Synflooding,0.9994947510245327,0.9992703597687602,0.9993825428010104,17817,50
iotid_fine_lgbm_xgb_validation_ensemble,1,MITM ARP Spoofing,0.4795939086294416,0.6676717233581456,0.5582164802268789,10613,50
iotid_fine_lgbm_xgb_validation_ensemble,2,Mirai-Ackflooding,0.28028814669286184,0.5176271391425289,0.3636595365040253,16537,50
iotid_fine_lgbm_xgb_validation_ensemble,3,Mirai-HTTP Flooding,0.27254707631318137,0.31201480950674787,0.2909485758832865,16746,50
iotid_fine_lgbm_xgb_validation_ensemble,4,Mirai-Hostbruteforceg,0.9271145923401658,0.5014028717610167,0.6508256716950817,36354,50
iotid_fine_lgbm_xgb_validation_ensemble,5,Mirai-UDP Flooding,0.9997938409998711,0.7045545345585298,0.8266024650850635,55066,50
iotid_fine_lgbm_xgb_validation_ensemble,6,Normal,0.9954801296264711,0.970969888537681,0.9830722587165235,12022,50
iotid_fine_lgbm_xgb_validation_ensemble,7,Scan Hostport,0.2859949982136477,0.4809252027635927,0.3586871289346925,6658,50
iotid_fine_lgbm_xgb_validation_ensemble,8,Scan Port OS,0.4787924151696607,0.7231503579952268,0.5761320990743057,15922,50
iotid_fine_lgbm_full,0,DoS-Synflooding,0.9998314606741573,0.9988774765673234,0.9993542409523543,17817,51
iotid_fine_lgbm_full,1,MITM ARP Spoofing,0.68921185019564,0.46471308772260433,0.5551240925206821,10613,51
iotid_fine_lgbm_full,2,Mirai-Ackflooding,0.23835545147020556,0.22156376610026002,0.22965307593468928,16537,51
iotid_fine_lgbm_full,3,Mirai-HTTP Flooding,0.2641722011385199,0.2660336796847008,0.26509967271645346,16746,51
iotid_fine_lgbm_full,4,Mirai-Hostbruteforceg,0.6637403756206376,0.7611817131539859,0.7091293484528157,36354,51
iotid_fine_lgbm_full,5,Mirai-UDP Flooding,0.7922747431863841,0.7591254131405949,0.7753459212820417,55066,51
iotid_fine_lgbm_full,6,Normal,0.9981153088323481,0.969139910164698,0.9834142224097911,12022,51
iotid_fine_lgbm_full,7,Scan Hostport,0.7965348733896046,0.2693000901171523,0.4025143113705242,6658,51
iotid_fine_lgbm_full,8,Scan Port OS,0.49927817377966255,0.6950759954779551,0.5811279143037177,15922,51
iotid_fine_lgbm_weighted,0,DoS-Synflooding,0.9997191169035448,0.9988213503956895,0.9992700320062889,17817,51
iotid_fine_lgbm_weighted,1,MITM ARP Spoofing,0.4826489887032402,0.6722887025346274,0.5618995117341313,10613,51
iotid_fine_lgbm_weighted,2,Mirai-Ackflooding,0.2815090360563545,0.5811815927919212,0.37929673625636373,16537,51
iotid_fine_lgbm_weighted,3,Mirai-HTTP Flooding,0.24627390775922728,0.22990564911023528,0.23780845609808826,16746,51
iotid_fine_lgbm_weighted,4,Mirai-Hostbruteforceg,0.9265654359859834,0.5018704956813556,0.6510839503970024,36354,51
iotid_fine_lgbm_weighted,5,Mirai-UDP Flooding,0.9999741187432062,0.7016489303744597,0.8246606334841629,55066,51
iotid_fine_lgbm_weighted,6,Normal,0.9939522998296423,0.9706371651971386,0.982156384142749,12022,51
iotid_fine_lgbm_weighted,7,Scan Hostport,0.2872795296632817,0.4843796936016822,0.3606575710131962,6658,51
iotid_fine_lgbm_weighted,8,Scan Port OS,0.48181214184868365,0.7287401080266298,0.5800919908009199,15922,51
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.9998876278233509,0.9988213503956895,0.9993542046890355,17817,51
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6949735070886438,0.457269386601338,0.5516026369629461,10613,51
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.2638486659683283,0.25893451049162486,0.26136849172923154,16537,51
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.2663401082029537,0.21754448823599665,0.2394819879042861,16746,51
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6585464590179549,0.7607140892336469,0.705952927962424,36354,51
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.7794793540065762,0.779210402062979,0.7793448548309464,55066,51
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.9982876712328768,0.9698885376809183,0.9838832166061936,12022,51
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.788266431407146,0.2683989185941724,0.40044817927170867,6658,51
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.49852667845323906,0.6906795628689864,0.5790790131908059,15922,51
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.9998314322638647,0.9987090980524218,0.9992699500196552,17817,51
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.4776758819198072,0.6723829265994535,0.5585472761427677,10613,51
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.2889096761768509,0.6350003023523009,0.3971333484607821,16537,51
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.2513269043881289,0.20076436163860026,0.22321813896358264,16746,51
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9295846514950505,0.5011277988666997,0.6512010294538175,36354,51
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,0.9999741187432062,0.7016489303744597,0.8246606334841629,55066,51
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.9954797441364606,0.9708867077025454,0.9830294352970902,12022,51
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.28299903652448105,0.48528086512466206,0.3575103734439834,6658,51
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.4823199564798929,0.7239040321567642,0.5789196112408649,15922,51
iotid_fine_xgb_weighted,0,DoS-Synflooding,0.9998314417350264,0.9987652242240557,0.9992980485750386,17817,51
iotid_fine_xgb_weighted,1,MITM ARP Spoofing,0.4572011736190841,0.6753980966738905,0.5452816553193108,10613,51
iotid_fine_xgb_weighted,2,Mirai-Ackflooding,0.2908834009092026,0.5726552579065126,0.38579838266147926,16537,51
iotid_fine_xgb_weighted,3,Mirai-HTTP Flooding,0.26792564178223666,0.27110951869103067,0.26950817725802145,16746,51
iotid_fine_xgb_weighted,4,Mirai-Hostbruteforceg,0.9304416820946839,0.48385322110359247,0.6366383756492155,36354,51
iotid_fine_xgb_weighted,5,Mirai-UDP Flooding,0.9999741187432062,0.7016489303744597,0.8246606334841629,55066,51
iotid_fine_xgb_weighted,6,Normal,0.9970870459218643,0.9680585593079355,0.9823584029712163,12022,51
iotid_fine_xgb_weighted,7,Scan Hostport,0.28169386854874284,0.47957344547912284,0.354915800589118,6658,51
iotid_fine_xgb_weighted,8,Scan Port OS,0.47752808988764045,0.7260394422811205,0.5761275853476202,15922,51
iotid_fine_lgbm_xgb_validation_ensemble,0,DoS-Synflooding,0.9998314322638647,0.9987090980524218,0.9992699500196552,17817,51
iotid_fine_lgbm_xgb_validation_ensemble,1,MITM ARP Spoofing,0.4776758819198072,0.6723829265994535,0.5585472761427677,10613,51
iotid_fine_lgbm_xgb_validation_ensemble,2,Mirai-Ackflooding,0.2889096761768509,0.6350003023523009,0.3971333484607821,16537,51
iotid_fine_lgbm_xgb_validation_ensemble,3,Mirai-HTTP Flooding,0.2513269043881289,0.20076436163860026,0.22321813896358264,16746,51
iotid_fine_lgbm_xgb_validation_ensemble,4,Mirai-Hostbruteforceg,0.9295846514950505,0.5011277988666997,0.6512010294538175,36354,51
iotid_fine_lgbm_xgb_validation_ensemble,5,Mirai-UDP Flooding,0.9999741187432062,0.7016489303744597,0.8246606334841629,55066,51
iotid_fine_lgbm_xgb_validation_ensemble,6,Normal,0.9954797441364606,0.9708867077025454,0.9830294352970902,12022,51
iotid_fine_lgbm_xgb_validation_ensemble,7,Scan Hostport,0.28299903652448105,0.48528086512466206,0.3575103734439834,6658,51
iotid_fine_lgbm_xgb_validation_ensemble,8,Scan Port OS,0.4823199564798929,0.7239040321567642,0.5789196112408649,15922,51
