bootstrap_id,baseline_macro_f1,ensemble_macro_f1,delta_macro_f1,baseline_balanced_accuracy,ensemble_balanced_accuracy,delta_balanced_accuracy,baseline_minority_recall,ensemble_minority_recall,delta_minority_recall,baseline_worst_class_recall,ensemble_worst_class_recall,delta_worst_class_recall
15,0.8606473579725988,0.8814485805563823,0.020801222583783474,0.8438001337083265,0.8867131363935298,0.04291300268520326,0.1746031746031746,0.49603174603174605,0.32142857142857145,0.1746031746031746,0.49603174603174605,0.32142857142857145
16,0.8624976665715809,0.883552117989477,0.02105445141789608,0.8466413786302301,0.8898465080031412,0.0432051293729111,0.18548387096774194,0.4798387096774194,0.29435483870967744,0.18548387096774194,0.4798387096774194,0.29435483870967744
17,0.8630502729540019,0.8842126990224206,0.02116242606841867,0.8468103611327936,0.8891521753623843,0.04234181422959071,0.20703125,0.51171875,0.3046875,0.20703125,0.51171875,0.3046875
18,0.8627282206403268,0.8843497350312716,0.02162151439094473,0.8457886041515045,0.8900528231126924,0.04426421896118793,0.23595505617977527,0.5580524344569289,0.32209737827715357,0.23595505617977527,0.5580524344569289,0.32209737827715357
19,0.8629810622560549,0.8818707908220177,0.018889728565962827,0.8459755150402197,0.8873161594975533,0.04134064445733354,0.20754716981132076,0.47924528301886793,0.27169811320754716,0.20754716981132076,0.47924528301886793,0.27169811320754716
20,0.8605450347229319,0.8828312641926889,0.022286229469757002,0.8438103096981185,0.8882454167872819,0.04443510708916332,0.17573221757322174,0.5188284518828452,0.34309623430962344,0.17573221757322174,0.5188284518828452,0.34309623430962344
21,0.8614591819780734,0.8816749248986416,0.02021574292056827,0.84504950608843,0.8868029220720502,0.04175341598362026,0.18382352941176472,0.46691176470588236,0.28308823529411764,0.18382352941176472,0.46691176470588236,0.28308823529411764
22,0.8625081755110372,0.8819005949918108,0.019392419480773637,0.8458508490044201,0.8886446182416925,0.042793769237272405,0.1623931623931624,0.5213675213675214,0.35897435897435903,0.1623931623931624,0.5213675213675214,0.35897435897435903
23,0.8594146737673853,0.8823884034218913,0.022973729654505948,0.8428654651496954,0.8880861260610143,0.04522066091131893,0.1978798586572438,0.5159010600706714,0.3180212014134276,0.1978798586572438,0.5159010600706714,0.3180212014134276
24,0.8624849412880858,0.8828416916940919,0.02035675040600604,0.8456091269886209,0.8867014787903089,0.04109235180168802,0.20748299319727892,0.46258503401360546,0.25510204081632654,0.20748299319727892,0.46258503401360546,0.25510204081632654
25,0.8631300590702322,0.8815387705380809,0.018408711467848726,0.8466914504682368,0.888198112273347,0.0415066618051102,0.2264957264957265,0.5042735042735043,0.2777777777777778,0.2264957264957265,0.5042735042735043,0.2777777777777778
26,0.8587971278704902,0.8796750759870257,0.020877948116535427,0.8427702593464066,0.8855626426999091,0.04279238335350255,0.16319444444444445,0.4722222222222222,0.3090277777777778,0.16319444444444445,0.4722222222222222,0.3090277777777778
27,0.8575747489981577,0.8801907173602357,0.02261596836207802,0.8412810592162944,0.8851864036750845,0.04390534445879013,0.16015625,0.47265625,0.3125,0.16015625,0.47265625,0.3125
28,0.8620896460264444,0.8825036010752465,0.020413955048802057,0.8450707059858724,0.8885999897281006,0.0435292837422282,0.20074349442379183,0.5613382899628253,0.3605947955390335,0.20074349442379183,0.5613382899628253,0.3605947955390335
29,0.8606776385863038,0.8825524346678243,0.021874796081520542,0.8444739709803147,0.8887927130384898,0.0443187420581751,0.19708029197080293,0.4854014598540146,0.2883211678832117,0.19708029197080293,0.4854014598540146,0.2883211678832117
30,0.860150497055213,0.8861031571175659,0.025952660062352972,0.8440354956740022,0.8913787758181086,0.04734328014410649,0.18996415770609318,0.5913978494623656,0.4014336917562724,0.18996415770609318,0.5534950071326676,0.36353084942657443
31,0.8596865911217206,0.8816682252290237,0.021981634107303027,0.8428607997627527,0.8875662046169559,0.04470540485420316,0.20714285714285716,0.5285714285714286,0.3214285714285714,0.20714285714285716,0.5285714285714286,0.3214285714285714
32,0.8585889894635348,0.8827035874688824,0.024114598005347654,0.84301528271714,0.8885154047364343,0.04550012201929432,0.16862745098039217,0.5058823529411764,0.3372549019607843,0.16862745098039217,0.5058823529411764,0.3372549019607843
33,0.8602917153489817,0.8807619242261551,0.020470208877173324,0.843501817913733,0.8863599735895437,0.04285815567581064,0.19112627986348124,0.5187713310580204,0.3276450511945392,0.19112627986348124,0.5187713310580204,0.3276450511945392
34,0.8609910004410364,0.8841642168754388,0.0231732164344024,0.8441916302566527,0.8889250486869038,0.04473341843025114,0.17578125,0.5078125,0.33203125,0.17578125,0.5078125,0.33203125
35,0.860340988778421,0.881297547100571,0.020956558322149932,0.8436761243342821,0.8871431934446525,0.04346706911037046,0.19455252918287938,0.4980544747081712,0.30350194552529186,0.19455252918287938,0.4980544747081712,0.30350194552529186
36,0.8605655524808836,0.883069358106773,0.022503805625889384,0.843752129487303,0.8882679396312355,0.044515810143932466,0.2040133779264214,0.5384615384615384,0.33444816053511706,0.2040133779264214,0.5384615384615384,0.33444816053511706
37,0.8641119066040686,0.8852667763588249,0.021154869754756334,0.8474317746926098,0.8909018531850645,0.04347007849245477,0.19217081850533807,0.48398576512455516,0.2918149466192171,0.19217081850533807,0.48398576512455516,0.2918149466192171
38,0.8629431397692718,0.8828093345645884,0.019866194795316594,0.8461200247607259,0.8878813145007276,0.041761289740001706,0.21305841924398625,0.5395189003436426,0.3264604810996563,0.21305841924398625,0.5395189003436426,0.3264604810996563
39,0.8603556350744963,0.8814592611847502,0.021103626110253848,0.8440175576124238,0.8874711371159636,0.043453579503539785,0.1801470588235294,0.48161764705882354,0.30147058823529416,0.1801470588235294,0.48161764705882354,0.30147058823529416
40,0.8614496308312658,0.8831520363615413,0.02170240553027547,0.8445003813219534,0.8891211307775112,0.04462074945555783,0.19413919413919414,0.5347985347985348,0.34065934065934067,0.19413919413919414,0.5347985347985348,0.34065934065934067
41,0.8628649670650305,0.8856347969251394,0.022769829860108892,0.8464325262553719,0.8903229088118586,0.043890382556486696,0.21379310344827587,0.506896551724138,0.2931034482758621,0.21379310344827587,0.506896551724138,0.2931034482758621
42,0.8604445497675907,0.8825672841108244,0.022122734343233752,0.8448966089395681,0.8888318929670509,0.04393528402748281,0.15942028985507245,0.4963768115942029,0.33695652173913043,0.15942028985507245,0.4963768115942029,0.33695652173913043
43,0.8629226415575106,0.883689373637863,0.0207667320803524,0.8461485440026588,0.888773434289685,0.04262489028702621,0.18828451882845187,0.5271966527196653,0.33891213389121344,0.18828451882845187,0.5271966527196653,0.33891213389121344
44,0.8602605913974706,0.8825421045187052,0.02228151312123461,0.8439957565549484,0.8868554913115494,0.04285973475660099,0.19343065693430658,0.5072992700729927,0.3138686131386861,0.19343065693430658,0.5072992700729927,0.3138686131386861
45,0.8601392831775236,0.8820297060938757,0.021890422916352015,0.8438257142439182,0.8881499544614727,0.044324240217554545,0.19230769230769232,0.5555555555555556,0.3632478632478633,0.19230769230769232,0.5555555555555556,0.3632478632478633
46,0.8635717913074439,0.8856607376263442,0.02208894631890035,0.8475072686821266,0.8915472303068503,0.04403996162472379,0.23183391003460208,0.5709342560553633,0.3391003460207612,0.23183391003460208,0.552665799739922,0.32083188970531995
47,0.8603599331002032,0.8804461141586121,0.02008618105840887,0.8438671169965605,0.8865843506435169,0.042717233646956454,0.19157088122605365,0.48659003831417624,0.2950191570881226,0.19157088122605365,0.48659003831417624,0.2950191570881226
48,0.8592247711958384,0.8832221441281801,0.02399737293234172,0.8433347766968936,0.8888315188682697,0.045496742171376114,0.1724137931034483,0.5241379310344828,0.3517241379310345,0.1724137931034483,0.5241379310344828,0.3517241379310345
49,0.8592926632545247,0.8831955276707005,0.02390286441617584,0.843447578954383,0.8897398523844067,0.04629227343002362,0.16176470588235295,0.4889705882352941,0.3272058823529411,0.16176470588235295,0.4889705882352941,0.3272058823529411
50,0.8633831764609063,0.883829166463062,0.020445990002155634,0.8467459618549988,0.8902935805335132,0.04354761867851431,0.18081180811808117,0.5092250922509225,0.3284132841328413,0.18081180811808117,0.5092250922509225,0.3284132841328413
51,0.8597371458937917,0.8819706855968503,0.022233539703058636,0.8439624308253102,0.8885522146230702,0.04458978379776002,0.16872427983539096,0.4691358024691358,0.3004115226337448,0.16872427983539096,0.4691358024691358,0.3004115226337448
52,0.8610197756514267,0.8832339447553101,0.022214169103883408,0.8450832146931547,0.8905286229852135,0.045445408292058787,0.19850187265917604,0.5393258426966292,0.34082397003745313,0.19850187265917604,0.5393258426966292,0.34082397003745313
53,0.8630366210275057,0.883425878661962,0.020389257634456315,0.846133984715542,0.8891686807483983,0.04303469603285626,0.23161764705882354,0.5036764705882353,0.27205882352941174,0.23161764705882354,0.5036764705882353,0.27205882352941174
54,0.8604870683976135,0.8808231686893677,0.020336100291754255,0.8434764586710224,0.8865344349492537,0.04305797627823127,0.19665271966527198,0.4769874476987448,0.2803347280334728,0.19665271966527198,0.4769874476987448,0.2803347280334728
55,0.8610618700158432,0.8814752053513109,0.02041333533546763,0.8444363315132709,0.8876026545108486,0.04316632299757772,0.1791044776119403,0.458955223880597,0.2798507462686567,0.1791044776119403,0.458955223880597,0.2798507462686567
56,0.8639427161882133,0.8857562668747107,0.021813550686497374,0.8474756370734438,0.8930943200174153,0.045618682943971534,0.18067226890756302,0.5504201680672269,0.3697478991596639,0.18067226890756302,0.5504201680672269,0.3697478991596639
57,0.8596570620328632,0.8829881325601359,0.02333107052727268,0.8431440320668,0.889054576156415,0.045910544089615035,0.17279411764705882,0.5073529411764706,0.33455882352941174,0.17279411764705882,0.5073529411764706,0.33455882352941174
58,0.8625467406868002,0.8846476389315088,0.022100898244708622,0.8453528531597082,0.8890659011210147,0.043713047961306484,0.1776061776061776,0.5173745173745173,0.33976833976833976,0.1776061776061776,0.5173745173745173,0.33976833976833976
59,0.8608197799907912,0.8804461634345391,0.019626383443747897,0.8438252614986633,0.8849863537214404,0.041161092222777085,0.22676579925650558,0.4721189591078067,0.24535315985130113,0.22676579925650558,0.4721189591078067,0.24535315985130113
60,0.8618318917873696,0.8831181899691546,0.021286298181784957,0.845715943296716,0.8909756857355896,0.04525974243887365,0.21428571428571427,0.5714285714285714,0.3571428571428571,0.21428571428571427,0.5519568151147098,0.33767110082899554
61,0.8615810097382742,0.8830125555482257,0.021431545809951436,0.8444957448798136,0.8879598114209818,0.04346406654116819,0.18503937007874016,0.531496062992126,0.3464566929133859,0.18503937007874016,0.531496062992126,0.3464566929133859
62,0.8613726390629792,0.8832663509117008,0.021893711848721575,0.8452335162101827,0.8903504904658612,0.04511697425567851,0.19004524886877827,0.5520361990950227,0.3619909502262444,0.19004524886877827,0.5520361990950227,0.3619909502262444
63,0.8601347471921091,0.8828249545372229,0.022690207345113733,0.8441618566930922,0.8886809460605477,0.04451908936745552,0.1872791519434629,0.5547703180212014,0.36749116607773846,0.1872791519434629,0.5547703180212014,0.36749116607773846
64,0.8620975016837533,0.8833150991505769,0.021217597466823612,0.8454182762559875,0.889993122600524,0.044574846344536456,0.20075757575757575,0.5568181818181818,0.356060606060606,0.20075757575757575,0.5568181818181818,0.356060606060606
65,0.862492573147466,0.8848455464851698,0.022352973337703808,0.846833662124127,0.8906623464074267,0.04382868428329967,0.18672199170124482,0.47717842323651455,0.29045643153526973,0.18672199170124482,0.47717842323651455,0.29045643153526973
66,0.857600503693594,0.8821981186589971,0.024597614965403136,0.8400369192271167,0.885584411180365,0.045547491953248365,0.1791530944625407,0.4788273615635179,0.2996742671009772,0.1791530944625407,0.4788273615635179,0.2996742671009772
67,0.8611662707156195,0.884178514147171,0.023012243431551505,0.8443245314970023,0.8903366991857693,0.046012167688767036,0.23790322580645162,0.5967741935483871,0.3588709677419355,0.23790322580645162,0.5826446280991735,0.3447414022927219
68,0.8614555970279113,0.8831462029536836,0.02169060592577232,0.8443084899237053,0.888754538791469,0.04444604886776371,0.20238095238095238,0.4880952380952381,0.2857142857142857,0.20238095238095238,0.4880952380952381,0.2857142857142857
69,0.857613325773527,0.8849141975718193,0.027300871798292325,0.8414574815159623,0.8904869047794108,0.0490294232634485,0.15272727272727274,0.5454545454545454,0.3927272727272727,0.15272727272727274,0.5454545454545454,0.3927272727272727
70,0.8612910766809841,0.8808893665188184,0.019598289837834293,0.8442218745252061,0.8858735572721451,0.04165168274693898,0.21481481481481482,0.4962962962962963,0.28148148148148144,0.21481481481481482,0.4962962962962963,0.28148148148148144
71,0.8601059477065738,0.8819175979606388,0.021811650254065063,0.8433766622923184,0.8879552138505722,0.04457855155825374,0.16535433070866143,0.5078740157480315,0.34251968503937,0.16535433070866143,0.5078740157480315,0.34251968503937
72,0.8590199506395363,0.8823323148282753,0.023312364188739054,0.8427358625932476,0.8876026676803114,0.044866805087063755,0.13991769547325103,0.48559670781893005,0.345679012345679,0.13991769547325103,0.48559670781893005,0.345679012345679
73,0.8628941505195565,0.8860176535492974,0.023123503029740866,0.8452787386556314,0.8901754179029975,0.04489667924736607,0.2397003745318352,0.5617977528089888,0.32209737827715357,0.2397003745318352,0.5617977528089888,0.32209737827715357
74,0.8592751006343027,0.8828251784657675,0.02355007783146479,0.8432964051792309,0.8883317528306035,0.045035347651372626,0.1422924901185771,0.5059288537549407,0.3636363636363636,0.1422924901185771,0.5059288537549407,0.3636363636363636
75,0.8603253144252619,0.8821619781914813,0.0218366637662194,0.8443542831371598,0.8876298098376152,0.043275526700455424,0.20233463035019456,0.49416342412451364,0.2918287937743191,0.20233463035019456,0.49416342412451364,0.2918287937743191
76,0.8614825976130868,0.8832095237577482,0.02172692614466143,0.8447581197411742,0.8884583587428022,0.043700239001628005,0.20146520146520147,0.5347985347985348,0.3333333333333333,0.20146520146520147,0.5347985347985348,0.3333333333333333
77,0.8623439797136166,0.8840315337765959,0.021687554062979286,0.8459521616003957,0.8889146902759071,0.042962528675511424,0.2014388489208633,0.5143884892086331,0.31294964028776984,0.2014388489208633,0.5143884892086331,0.31294964028776984
78,0.8624530270543461,0.8842328825749811,0.021779855520634994,0.8451656706535596,0.889087558188359,0.04392188753479942,0.2029520295202952,0.5387453874538746,0.33579335793357934,0.2029520295202952,0.5387453874538746,0.33579335793357934
79,0.860710096340236,0.8827081489816689,0.021998052641432952,0.8442259520034906,0.8873235343516239,0.04309758234813332,0.1875,0.4722222222222222,0.2847222222222222,0.1875,0.4722222222222222,0.2847222222222222
80,0.8597632046673035,0.8817757682800049,0.02201256361270143,0.8433292758714153,0.8862340830924459,0.04290480722103063,0.12698412698412698,0.4444444444444444,0.31746031746031744,0.12698412698412698,0.4444444444444444,0.31746031746031744
81,0.8585971257886942,0.8818475822227932,0.023250456434099065,0.8425425912706118,0.8875654893111082,0.04502289804049642,0.15471698113207547,0.5132075471698113,0.3584905660377359,0.15471698113207547,0.5132075471698113,0.3584905660377359
82,0.860415372204974,0.8819348919123745,0.021519519707400514,0.8432756640857522,0.8857541657820385,0.04247850169628631,0.1909722222222222,0.4895833333333333,0.2986111111111111,0.1909722222222222,0.4895833333333333,0.2986111111111111
83,0.8621574361194329,0.8830681912263809,0.020910755106948065,0.8458237359077908,0.8888858396938106,0.04306210378601982,0.2078853046594982,0.4767025089605735,0.26881720430107525,0.2078853046594982,0.4767025089605735,0.26881720430107525
84,0.8614865409987963,0.8830129972953229,0.021526456296526608,0.8443453697499211,0.8878729458630541,0.04352757611313296,0.20205479452054795,0.5205479452054794,0.31849315068493145,0.20205479452054795,0.5205479452054794,0.31849315068493145
85,0.8628078205116324,0.8838715402119147,0.021063719700282313,0.8454154592596478,0.8895076137033076,0.04409215444365977,0.22509225092250923,0.5129151291512916,0.28782287822878233,0.22509225092250923,0.5129151291512916,0.28782287822878233
86,0.8642492265719142,0.8846262184047742,0.020376991832860014,0.8477864214117412,0.8903993550760239,0.04261293366428265,0.1986970684039088,0.5407166123778502,0.3420195439739414,0.1986970684039088,0.5407166123778502,0.3420195439739414
87,0.859758961224898,0.8828975013732767,0.023138540148378683,0.8431391063996536,0.888968500685794,0.04582939428614041,0.20279720279720279,0.5559440559440559,0.3531468531468531,0.20279720279720279,0.5559440559440559,0.3531468531468531
88,0.8608130523601204,0.8819252886766958,0.02111223631657544,0.8447640587522978,0.8881789490028341,0.04341489025053635,0.17045454545454544,0.5227272727272727,0.3522727272727273,0.17045454545454544,0.5227272727272727,0.3522727272727273
89,0.8607206417101951,0.8812110458700987,0.020490404159903552,0.8438167745120169,0.8866985463269996,0.04288177181498276,0.23846153846153847,0.5384615384615384,0.29999999999999993,0.23846153846153847,0.5384615384615384,0.29999999999999993
90,0.8614883037540764,0.8836031778456119,0.022114874091535563,0.8435084580260426,0.8874719503330374,0.04396349230699481,0.20065789473684212,0.5098684210526315,0.3092105263157894,0.20065789473684212,0.5098684210526315,0.3092105263157894
91,0.8636451379901533,0.8847717558237352,0.02112661783358194,0.8465519030152283,0.8905668456347081,0.0440149426194798,0.18796992481203006,0.5300751879699248,0.34210526315789475,0.18796992481203006,0.5300751879699248,0.34210526315789475
92,0.8608419564317443,0.883384356665212,0.022542400233467652,0.8436784456712939,0.888355898130269,0.04467745245897514,0.20134228187919462,0.5234899328859061,0.32214765100671144,0.20134228187919462,0.5234899328859061,0.32214765100671144
93,0.8601251343795062,0.8815243016719378,0.02139916729243163,0.8434967164242053,0.8871358749819658,0.04363915855776046,0.2037735849056604,0.5132075471698113,0.30943396226415093,0.2037735849056604,0.5132075471698113,0.30943396226415093
94,0.8603649737277278,0.881018791350388,0.020653817622660164,0.8442069099408944,0.8879235904285236,0.04371668048762922,0.17857142857142858,0.4955357142857143,0.3169642857142857,0.17857142857142858,0.4955357142857143,0.3169642857142857
95,0.8623226498150692,0.8831654574833508,0.020842807668281615,0.8459241559058461,0.8891600261049059,0.04323587019905972,0.1888111888111888,0.534965034965035,0.3461538461538462,0.1888111888111888,0.534965034965035,0.3461538461538462
96,0.862515245232718,0.8830780007993994,0.0205627555666813,0.8461055785959674,0.8892938034716776,0.04318822487571028,0.20408163265306123,0.5469387755102041,0.34285714285714286,0.20408163265306123,0.5469387755102041,0.34285714285714286
97,0.8618450188198812,0.8823337573158606,0.02048873849597943,0.8454936183362592,0.8891702115233907,0.04367659318713146,0.22419928825622776,0.5088967971530249,0.2846975088967972,0.22419928825622776,0.5088967971530249,0.2846975088967972
98,0.8602698800345308,0.8832502923744695,0.02298041233993875,0.8438408889826172,0.8879730941410727,0.044132205158455506,0.15357142857142858,0.5035714285714286,0.35,0.15357142857142858,0.5035714285714286,0.35
99,0.8579817194528641,0.8813728830270336,0.023391163574169593,0.8415094289498641,0.8867171570635142,0.045207728113650036,0.16475095785440613,0.5210727969348659,0.3563218390804597,0.16475095785440613,0.5210727969348659,0.3563218390804597
100,0.8590665547252851,0.8829253901038708,0.023858835378585685,0.8426942591481803,0.8890082490128961,0.0463139898647158,0.1744186046511628,0.5155038759689923,0.3410852713178295,0.1744186046511628,0.5155038759689923,0.3410852713178295
101,0.8606691961963351,0.8828442561973875,0.022175060001052405,0.8436234167282727,0.8877845650241896,0.044161148295916886,0.2342007434944238,0.5985130111524164,0.36431226765799263,0.2342007434944238,0.5676056338028169,0.33340489030839315
102,0.8624541824714143,0.8837474155235684,0.021293233052154137,0.8452976580329998,0.8903492229160807,0.04505156488308082,0.21509433962264152,0.49433962264150944,0.2792452830188679,0.21509433962264152,0.49433962264150944,0.2792452830188679
103,0.8583452443285012,0.8792666755269811,0.02092143119847989,0.8419631807112086,0.8857382612644525,0.04377508055324397,0.18359375,0.4921875,0.30859375,0.18359375,0.4921875,0.30859375
104,0.8613020171923784,0.880648141490664,0.019346124298285527,0.8446658937602392,0.8857461883918663,0.0410802946316271,0.19924812030075187,0.5,0.3007518796992481,0.19924812030075187,0.5,0.3007518796992481
105,0.8622439182776314,0.8819450483304409,0.01970113005280949,0.8455248123953878,0.8877932653653415,0.04226845296995374,0.18796992481203006,0.5112781954887218,0.3233082706766917,0.18796992481203006,0.5112781954887218,0.3233082706766917
106,0.8632695158731867,0.883937307834448,0.02066779196126134,0.8460532526753662,0.8893097332098148,0.04325648053444853,0.2490118577075099,0.525691699604743,0.27667984189723316,0.2490118577075099,0.525691699604743,0.27667984189723316
107,0.8622771536064435,0.884932854766812,0.022655701160368524,0.8455897269112086,0.890272998750346,0.04468327183913745,0.23674911660777384,0.558303886925795,0.32155477031802115,0.23674911660777384,0.558303886925795,0.32155477031802115
108,0.8608391312181113,0.8833625271699507,0.022523395951839387,0.8441829671791079,0.8889010133376869,0.044718046158578995,0.20075757575757575,0.49242424242424243,0.2916666666666667,0.20075757575757575,0.49242424242424243,0.2916666666666667
109,0.861736141242849,0.883932529518269,0.02219638827541992,0.8448625802395139,0.8894712411288785,0.04460866088936466,0.1724137931034483,0.5363984674329502,0.3639846743295019,0.1724137931034483,0.5363984674329502,0.3639846743295019
110,0.8598945257473195,0.8822320649328647,0.022337539185545152,0.8435115667851163,0.8871997415960662,0.04368817481094989,0.18430034129692832,0.5187713310580204,0.33447098976109213,0.18430034129692832,0.5187713310580204,0.33447098976109213
111,0.861023866042221,0.8823469209026097,0.021323054860388657,0.8444458678589237,0.888078226934512,0.04363235907558827,0.18374558303886926,0.4734982332155477,0.2897526501766784,0.18374558303886926,0.4734982332155477,0.2897526501766784
112,0.861666507028355,0.8819467547072195,0.020280247678864494,0.8456914597886019,0.8877716480416509,0.042080188253048934,0.21033210332103322,0.5350553505535055,0.32472324723247226,0.21033210332103322,0.5350553505535055,0.32472324723247226
113,0.8597121738072611,0.8811575709655309,0.021445397158269874,0.843346016709322,0.8864655283426965,0.043119511633374574,0.18315018315018314,0.47619047619047616,0.293040293040293,0.18315018315018314,0.47619047619047616,0.293040293040293
114,0.8586282841583285,0.8831111552687512,0.024482871110422688,0.8418563384357441,0.8879364171539498,0.04608007871820563,0.17164179104477612,0.5111940298507462,0.33955223880597013,0.17164179104477612,0.5111940298507462,0.33955223880597013
115,0.8607479238705364,0.8820242392833213,0.021276315412784852,0.8446377015094582,0.8867001320353213,0.042062430525863115,0.21978021978021978,0.46153846153846156,0.2417582417582418,0.21978021978021978,0.46153846153846156,0.2417582417582418
116,0.8618046280865105,0.884124309092884,0.022319681006373493,0.8447395968069243,0.8908715930059643,0.04613199619903996,0.22878228782287824,0.6162361623616236,0.38745387453874536,0.22878228782287824,0.5790190735694822,0.350236785746604
117,0.8623576439197926,0.8843089022760976,0.02195125835630496,0.8462392234772624,0.8905219698839053,0.04428274640664287,0.18992248062015504,0.5426356589147286,0.3527131782945736,0.18992248062015504,0.5426356589147286,0.3527131782945736
118,0.8614000513926169,0.8811254038156138,0.01972535242299689,0.8446673647823489,0.8867352431011226,0.04206787831877368,0.21561338289962825,0.5390334572490706,0.3234200743494423,0.21561338289962825,0.5390334572490706,0.3234200743494423
119,0.8609611696118297,0.8826195563469088,0.021658386735079138,0.8450736603019284,0.8879292832608436,0.04285562295891521,0.18835616438356165,0.5102739726027398,0.32191780821917815,0.18835616438356165,0.5102739726027398,0.32191780821917815
120,0.8606075541537743,0.8819038262137958,0.021296272060021493,0.8438105437908137,0.8872125764784328,0.04340203268761911,0.19718309859154928,0.5387323943661971,0.3415492957746479,0.19718309859154928,0.5387323943661971,0.3415492957746479
121,0.8648951591332349,0.8835651744703809,0.018670015337145962,0.8479179619270529,0.8876443171750388,0.039726355247985845,0.1978021978021978,0.4542124542124542,0.2564102564102564,0.1978021978021978,0.4542124542124542,0.2564102564102564
122,0.8606081139224679,0.8836391879858908,0.023031074063422863,0.8442215375285375,0.889491955191177,0.045270417662639506,0.14652014652014653,0.5384615384615384,0.3919413919413919,0.14652014652014653,0.5384615384615384,0.3919413919413919
123,0.8645974178917809,0.8834522421185398,0.01885482422675888,0.8473284877178292,0.8894369592167601,0.04210847149893093,0.22388059701492538,0.5447761194029851,0.32089552238805974,0.22388059701492538,0.5447761194029851,0.32089552238805974
124,0.8648920000980292,0.8844985332676637,0.019606533169634455,0.8478210349461017,0.8894678704612766,0.041646835515174896,0.2277580071174377,0.5266903914590747,0.298932384341637,0.2277580071174377,0.5266903914590747,0.298932384341637
125,0.8605551210766397,0.8817443694983633,0.02118924842172365,0.8433643558447134,0.8875362258109843,0.04417186996627098,0.16842105263157894,0.5228070175438596,0.3543859649122807,0.16842105263157894,0.5228070175438596,0.3543859649122807
126,0.8593315531908357,0.8827239792915981,0.02339242610076242,0.8428951019377819,0.8892800603888871,0.04638495845110513,0.20652173913043478,0.5471014492753623,0.3405797101449275,0.20652173913043478,0.5471014492753623,0.3405797101449275
127,0.8596532025163319,0.881439828874229,0.021786626357897076,0.8430219547756257,0.8871211596788624,0.04409920490323671,0.14102564102564102,0.5,0.358974358974359,0.14102564102564102,0.5,0.358974358974359
128,0.8623779377853721,0.8840305408416183,0.021652603056246167,0.8461730743053097,0.8892656734471596,0.04309259914184982,0.2318840579710145,0.5144927536231884,0.28260869565217384,0.2318840579710145,0.5144927536231884,0.28260869565217384
129,0.8591034167006426,0.8821538709883538,0.02305045428771124,0.8424132792372185,0.8872151031911837,0.04480182395396515,0.17647058823529413,0.4963235294117647,0.31985294117647056,0.17647058823529413,0.4963235294117647,0.31985294117647056
130,0.8615721356946784,0.8833302653295163,0.02175812963483792,0.8445071377033213,0.8880637492034176,0.043556611500096265,0.1625441696113074,0.49469964664310956,0.33215547703180215,0.1625441696113074,0.49469964664310956,0.33215547703180215
131,0.8580572592343034,0.8805315764797721,0.022474317245468667,0.841671518299956,0.8860447152689173,0.04437319696896125,0.17424242424242425,0.4772727272727273,0.30303030303030304,0.17424242424242425,0.4772727272727273,0.30303030303030304
132,0.8614432728803819,0.8832783697798431,0.02183509689946117,0.8454055091946029,0.8897380573549749,0.04433254816037202,0.18151815181518152,0.5445544554455446,0.3630363036303631,0.18151815181518152,0.5445544554455446,0.3630363036303631
133,0.8626820248059307,0.8835558178651306,0.020873793059199897,0.8452304379318982,0.889023296325869,0.043792858393970735,0.21348314606741572,0.5393258426966292,0.3258426966292135,0.21348314606741572,0.5393258426966292,0.3258426966292135
134,0.8616365449502167,0.8840998784178995,0.02246333346768281,0.8450631452490505,0.8900738362637148,0.04501069101466437,0.21245421245421245,0.5714285714285714,0.3589743589743589,0.21245421245421245,0.5623306233062331,0.3498764108520206
135,0.8624451915398904,0.8829174083274518,0.020472216787561393,0.8458883751567523,0.8883922288531549,0.04250385369640264,0.208,0.476,0.268,0.208,0.476,0.268
136,0.8597191275045881,0.8797218459954073,0.020002718490819138,0.8429191916360328,0.8854733842227428,0.042554192586710005,0.2029520295202952,0.5166051660516605,0.3136531365313653,0.2029520295202952,0.5166051660516605,0.3136531365313653
137,0.8603136811508935,0.8818275822239935,0.021513901073100028,0.84332304081563,0.885879151477541,0.042556110661911006,0.19011406844106463,0.5133079847908745,0.3231939163498099,0.19011406844106463,0.5133079847908745,0.3231939163498099
138,0.8610083078639926,0.881737310837747,0.02072900297375435,0.8442625074674323,0.8878301372588284,0.04356762979139617,0.18772563176895307,0.5090252707581228,0.3212996389891697,0.18772563176895307,0.5090252707581228,0.3212996389891697
139,0.8622597653940325,0.8812169517483772,0.018957186354344735,0.8452248547413533,0.8869613153206553,0.041736460579301915,0.2235294117647059,0.4745098039215686,0.25098039215686274,0.2235294117647059,0.4745098039215686,0.25098039215686274
140,0.8621833375609534,0.882203026349022,0.02001968878806859,0.8452095960153146,0.8871859332162306,0.04197633720091598,0.23076923076923078,0.5274725274725275,0.2967032967032967,0.23076923076923078,0.5274725274725275,0.2967032967032967
141,0.8610455110801786,0.8841169211475597,0.023071410067381115,0.8445836082111319,0.8897191675956974,0.04513555938456548,0.23484848484848486,0.5340909090909091,0.2992424242424242,0.23484848484848486,0.5340909090909091,0.2992424242424242
142,0.8607648378815214,0.8817522337696122,0.020987395888090843,0.8435613730942636,0.8872549976559346,0.04369362456167103,0.1953125,0.4765625,0.28125,0.1953125,0.4765625,0.28125
